4.82995
4.83997
4.84999
4.85998
4.86999
4.87995
4.88998
4.89999
4.90995
4.91999
4.92999
4.93999
4.94999
4.95996
4.96995
4.97995
4.98997;None;0.645325;0.643311;0.039856;-0.409973;-584;788;172;0;-0.125;0;53.75;-120.625;-112.5;0.670471;0.735962;0.0341187;0.0874634;92;990;-88;0.063;0.063;-0.125;-93.75;-105;-93.75;1.58621;-1.52;-0.0488506;0.160471;-0.0317866;-0.0558242;-0.0903127
4.99998;None;0.645325;0.643311;0.039856;-0.409973;-584;788;172;0;-0.125;0;53.75;-120.625;-112.5;0.670471;0.735962;0.0341187;0.0874634;92;990;-88;0.063;0.063;-0.125;-93.75;-105;-93.75;1.58621;-1.52;-0.0488506;0.160471;-0.0316285;-0.0558242;-0.0904155
5.00995;None;0.645325;0.643311;0.039856;-0.409973;-595;788;186;-0.125;0.188;-0.063;45.625;-116.875;-112.5;0.670471;0.735962;0.0341187;0.0874634;73;990;-89;0;-0.125;0.125;-93.75;-105;-93.75;1.58621;-1.52003;-0.048805;0.160471;-0.0314703;-0.0559824;-0.0903127
5.01996;None;0.645325;0.643311;0.039856;-0.409973;-595;788;186;-0.125;0.188;-0.063;45.625;-116.875;-112.5;0.670471;0.735962;0.0341187;0.0874634;73;990;-89;0;-0.125;0.125;-93.75;-105;-93.75;1.58621;-1.52003;-0.048805;0.160557;-0.0313122;-0.0561405;-0.0903127
5.02999;None;0.645325;0.643311;0.039856;-0.409973;-595;788;186;-0.125;0.188;-0.063;45.625;-116.875;-112.5;0.670471;0.735962;0.0341187;0.0874634;73;990;-89;0;-0.125;0.125;-93.75;-105;-93.75;1.58621;-1.52;-0.0488506;0.160557;-0.0312331;-0.0562196;-0.09021
5.04;None;0.645325;0.643311;0.039856;-0.409973;-594;789;190;0.063;-0.063;0.063;45.625;-116.875;-112.5;0.670471;0.735962;0.0341187;0.0874634;77;980;-100;0.063;-0.063;-0.063;-85.625;-93.75;-81.875;1.58621;-1.52003;-0.048805;0.160557;-0.0312331;-0.0562196;-0.0903127
5.04998;None;0.645325;0.643311;0.039856;-0.409973;-594;789;190;0.063;-0.063;0.063;45.625;-116.875;-112.5;0.670471;0.735962;0.0341187;0.0874634;77;980;-100;0.063;-0.063;-0.063;-85.625;-93.75;-81.875;1.58621;-1.52;-0.0488506;0.160471;-0.0312331;-0.0562196;-0.0903127
5.05998;None;0.645325;0.643311;0.039856;-0.409973;-594;789;190;0.063;-0.063;0.063;45.625;-116.875;-112.5;0.670471;0.735962;0.0341187;0.0874634;77;980;-100;0.063;-0.063;-0.063;-85.625;-93.75;-81.875;1.58621;-1.52003;-0.048805;0.160471;-0.0314703;-0.0559824;-0.0903127
5.07;None;0.645325;0.643311;0.039856;-0.409973;-596;777;183;0.125;0.188;0;38.75;-125;-108.75;0.670471;0.735962;0.0341187;0.0874634;91;986;-87;0.125;0.25;-0.125;-85.625;-93.75;-81.875;1.58621;-1.52003;-0.048805;0.160557;-0.0316285;-0.0559824;-0.0903127
5.07997;None;0.645325;0.643311;0.039856;-0.409973;-596;777;183;0.125;0.188;0;38.75;-125;-108.75;0.670471;0.735962;0.0341187;0.0874634;91;986;-87;0.125;0.25;-0.125;-85.625;-93.75;-81.875;1.58621;-1.52;-0.0488506;0.160557;-0.0316285;-0.0559824;-0.0903127
5.08998;None;0.645325;0.643311;0.039856;-0.409973;-596;777;183;0.125;0.188;0;38.75;-125;-108.75;0.670471;0.735962;0.0341187;0.0874634;91;986;-87;0.125;0.25;-0.125;-85.625;-93.75;-81.875;1.58621;-1.52;-0.0488506;0.160557;-0.0315494;-0.0560615;-0.0903127
5.09999;None;0.645325;0.643311;0.039856;-0.409973;-581;793;176;0.063;0.125;0.063;38.75;-125;-108.75;0.670471;0.735962;0.0341187;0.0874634;94;983;-92;0.125;0.25;0.125;-85.625;-101.875;-93.75;1.58621;-1.52;-0.0488506;0.160471;-0.0312331;-0.0562196;-0.0903127
5.10995;None;0.645325;0.643311;0.039856;-0.409973;-581;793;176;0.063;0.125;0.063;38.75;-125;-108.75;0.670471;0.735962;0.0341187;0.0874634;94;983;-92;0.125;0.25;0.125;-85.625;-101.875;-93.75;1.58621;-1.52003;-0.048805;0.160557;-0.0312331;-0.0562196;-0.0903127
5.11998;None;0.645325;0.643311;0.039856;-0.409973;-581;778;168;0.063;-0.125;0.063;53.75;-120.625;-108.75;0.670471;0.735962;0.0341187;0.0874634;73;989;-109;0.125;-0.063;-0.063;-90;-101.875;-90;1.58621;-1.52003;-0.048805;0.160471;-0.0312331;-0.0562196;-0.0903127
5.12995;None;0.645325;0.643311;0.039856;-0.409973;-581;778;168;0.063;-0.125;0.063;53.75;-120.625;-108.75;0.670471;0.735962;0.0341187;0.0874634;73;989;-109;0.125;-0.063;-0.063;-90;-101.875;-90;1.58621;-1.52003;-0.048805;0.160471;-0.0312331;-0.0562196;-0.0903127
5.13994;None;0.645325;0.643311;0.039856;-0.409973;-581;778;168;0.063;-0.125;0.063;53.75;-120.625;-108.75;0.670471;0.735962;0.0341187;0.0874634;73;989;-109;0.125;-0.063;-0.063;-90;-101.875;-90;1.58621;-1.52003;-0.048805;0.160471;-0.0312331;-0.0562196;-0.0903127
5.15004;None;0.645325;0.643311;0.039856;-0.409973;-586;783;176;-0.063;-0.188;0;53.75;-120.625;-108.75;0.670471;0.735962;0.0341187;0.0874634;89;988;-99;0.125;0;0;-90;-101.875;-90;1.58621;-1.52;-0.0488506;0.160471;-0.0314703;-0.0561405;-0.0903127
5.15995;None;0.645325;0.643311;0.039856;-0.409973;-586;783;176;-0.063;-0.188;0;53.75;-120.625;-108.75;0.670471;0.735962;0.0341187;0.0874634;89;988;-99;0.125;0;0;-90;-101.875;-90;1.58621;-1.52;-0.0488506;0.160557;-0.0316285;-0.0558242;-0.0903127
5.16998;None;0.645325;0.643311;0.039856;-0.409973;-580;785;175;0.125;-0.125;-0.125;35;-116.875;-117.5;0.670471;0.735962;0.0341187;0.0874634;89;986;-97;-0.125;-0.438;0.125;-90;-105;-102.5;1.58621;-1.52;-0.0488506;0.160557;-0.0319448;-0.0556661;-0.0903127
5.18;None;0.645325;0.643311;0.039856;-0.409973;-580;785;175;0.125;-0.125;-0.125;35;-116.875;-117.5;0.670471;0.735962;0.0341187;0.0874634;89;986;-97;-0.125;-0.438;0.125;-90;-105;-102.5;1.58621;-1.52003;-0.048805;0.160471;-0.0317866;-0.0556661;-0.0904155
5.18998;None;0.645325;0.643311;0.039856;-0.409973;-580;785;175;0.125;-0.125;-0.125;35;-116.875;-117.5;0.670471;0.735962;0.0341187;0.0874634;89;986;-97;-0.125;-0.438;0.125;-90;-105;-102.5;1.58621;-1.52;-0.0488506;0.160471;-0.0313913;-0.0560615;-0.0903127
5.2101;None;0.645325;0.643311;0.039856;-0.409973;-576;773;166;0.188;0;-0.063;35;-116.875;-117.5;0.670471;0.735962;0.0341187;0.0874634;92;986;-90;0.063;0.125;-0.063;-90;-105;-102.5;1.58621;-1.52;-0.0488506;0.160557;-0.0312331;-0.0562196;-0.0903127
5.21999;None;0.645325;0.643311;0.039856;-0.409973;-576;773;166;0.188;0;-0.063;35;-116.875;-117.5;0.670471;0.735962;0.0341187;0.0874634;92;986;-90;0.063;0.125;-0.063;-90;-105;-102.5;1.58621;-1.52003;-0.048805;0.160471;-0.031154;-0.0562987;-0.0903127
5.22995;None;0.645325;0.643311;0.039856;-0.409973;-573;793;179;0.188;0.063;-0.063;41.875;-116.875;-120.625;0.670471;0.735962;0.0341187;0.0874634;99;990;-79;0.188;-0.125;-0.125;-82.5;-93.75;-97.5;1.58621;-1.52003;-0.048805;0.160557;-0.0313122;-0.0561405;-0.0903127
5.23999;None;0.645325;0.643311;0.039856;-0.409973;-573;793;179;0.188;0.063;-0.063;41.875;-116.875;-120.625;0.670471;0.735962;0.0341187;0.0874634;99;990;-79;0.188;-0.125;-0.125;-82.5;-93.75;-97.5;1.58621;-1.52;-0.0488506;0.160471;-0.0313913;-0.0560615;-0.0903127
5.24999;None;0.645325;0.643311;0.039856;-0.409973;-577;788;166;0.188;0.25;0;41.875;-116.875;-120.625;0.670471;0.735962;0.0341187;0.0874634;92;991;-95;-0.125;-0.25;0.188;-82.5;-93.75;-97.5;1.58621;-1.52003;-0.048805;0.160471;-0.0314703;-0.0559824;-0.0903127
5.25999;None;0.645325;0.643311;0.039856;-0.409973;-577;788;166;0.188;0.25;0;41.875;-116.875;-120.625;0.670471;0.735962;0.0341187;0.0874634;92;991;-95;-0.125;-0.25;0.188;-82.5;-93.75;-97.5;1.58621;-1.52;-0.0488506;0.160557;-0.0314703;-0.0559824;-0.0904155
5.27;None;0.645325;0.643311;0.039856;-0.409973;-577;788;166;0.188;0.25;0;41.875;-116.875;-120.625;0.670471;0.735962;0.0341187;0.0874634;92;991;-95;-0.125;-0.25;0.188;-82.5;-93.75;-97.5;1.58621;-1.52;-0.0488506;0.160557;-0.0314703;-0.0561405;-0.0903127
5.27995;None;0.645325;0.643311;0.039856;-0.409973;-567;786;171;-0.25;-0.063;-0.063;41.875;-125;-108.75;0.670471;0.735962;0.0341187;0.0874634;102;985;-75;0;0.125;0.063;-93.75;-105;-93.75;1.58621;-1.52;-0.0488506;0.160557;-0.031154;-0.0562987;-0.0903127
5.28999;None;0.645325;0.643311;0.039856;-0.409973;-567;786;171;-0.25;-0.063;-0.063;41.875;-125;-108.75;0.670471;0.735962;0.0341187;0.0874634;102;985;-75;0;0.125;0.063;-93.75;-105;-93.75;1.58621;-1.52;-0.0488506;0.160471;-0.031154;-0.0562987;-0.0903127
5.29996;None;0.645325;0.643311;0.039856;-0.409973;-567;786;171;-0.25;-0.063;-0.063;41.875;-125;-108.75;0.670471;0.735962;0.0341187;0.0874634;102;985;-75;0;0.125;0.063;-93.75;-105;-93.75;1.58621;-1.52;-0.0488506;0.160557;-0.0312331;-0.0562196;-0.0903127
5.30995;None;0.645325;0.643311;0.039856;-0.409973;-589;789;189;-0.125;0.063;0;41.875;-125;-108.75;0.670471;0.735962;0.0341187;0.0874634;70;987;-97;0.25;0.063;-0.125;-93.75;-105;-93.75;1.58621;-1.52003;-0.048805;0.160471;-0.0313122;-0.0561405;-0.09021
5.31999;None;0.645325;0.643311;0.039856;-0.409973;-589;789;189;-0.125;0.063;0;41.875;-125;-108.75;0.670471;0.735962;0.0341187;0.0874634;70;987;-97;0.25;0.063;-0.125;-93.75;-105;-93.75;1.58621;-1.52003;-0.048805;0.160557;-0.0313122;-0.0561405;-0.0903127
5.32996;None;0.645325;0.643311;0.039856;-0.409973;-569;775;153;-0.063;0.063;0;45.625;-125;-112.5;0.670471;0.735962;0.0341187;0.0874634;74;986;-82;0;-0.188;-0.063;-90;-105;-105.625;1.58621;-1.52;-0.0488506;0.160557;-0.0314703;-0.0559824;-0.0903127
5.33999;None;0.645325;0.643311;0.039856;-0.409973;-569;775;153;-0.063;0.063;0;45.625;-125;-112.5;0.670471;0.735962;0.0341187;0.0874634;74;986;-82;0;-0.188;-0.063;-90;-105;-105.625;1.58621;-1.52003;-0.048805;0.160471;-0.0314703;-0.0559824;-0.0903127
5.34999;None;0.645325;0.643311;0.039856;-0.409973;-569;775;153;-0.063;0.063;0;45.625;-125;-112.5;0.670471;0.735962;0.0341187;0.0874634;74;986;-82;0;-0.188;-0.063;-90;-105;-105.625;1.58621;-1.52;-0.0488506;0.160471;-0.0312331;-0.0562196;-0.0903127
5.35995;None;0.645325;0.643311;0.039856;-0.409973;-577;776;172;-0.063;-0.375;0;41.875;-113.75;-105;0.670471;0.735962;0.0341187;0.0874634;90;986;-86;-0.188;-0.188;0.063;-90;-105;-105.625;1.58621;-1.52003;-0.048805;0.160557;-0.031154;-0.0562987;-0.0903127
5.36999;None;0.645325;0.643311;0.039856;-0.409973;-577;776;172;-0.063;-0.375;0;41.875;-113.75;-105;0.670471;0.735962;0.0341187;0.0874634;90;986;-86;-0.188;-0.188;0.063;-90;-105;-105.625;1.58621;-1.52003;-0.048805;0.160557;-0.0312331;-0.0562196;-0.0903127
5.37995;None;0.645325;0.643311;0.039856;-0.409973;-577;776;172;-0.063;-0.375;0;41.875;-113.75;-105;0.670471;0.735962;0.0341187;0.0874634;90;986;-86;-0.188;-0.188;0.063;-90;-105;-105.625;1.58621;-1.52;-0.0488506;0.160471;-0.0313122;-0.0561405;-0.0903127
5.38999;None;0.645325;0.643311;0.039856;-0.409973;-575;781;155;0.125;0.125;0.063;41.875;-113.75;-105;0.670471;0.735962;0.0341187;0.0874634;85;984;-80;0.063;0.063;-0.063;-97.5;-105;-97.5;1.58621;-1.52;-0.0488506;0.160471;-0.0313122;-0.0561405;-0.0903127
5.4;None;0.645325;0.643311;0.039856;-0.409973;-575;781;155;0.125;0.125;0.063;41.875;-113.75;-105;0.670471;0.735962;0.0341187;0.0874634;85;984;-80;0.063;0.063;-0.063;-97.5;-105;-97.5;1.58621;-1.52;-0.0488506;0.160557;-0.0314703;-0.0561405;-0.0903127
5.40995;None;0.645325;0.643311;0.039856;-0.409973;-564;786;169;0.25;0;0.063;38.75;-113.75;-100.625;0.670471;0.735962;0.0341187;0.0874634;79;986;-90;0.125;0.063;-0.063;-97.5;-105;-97.5;1.58621;-1.52;-0.0488506;0.160471;-0.0313913;-0.0560615;-0.0903127
5.41995;None;0.645325;0.643311;0.039856;-0.409973;-564;786;169;0.25;0;0.063;38.75;-113.75;-100.625;0.670471;0.735962;0.0341187;0.0874634;79;986;-90;0.125;0.063;-0.063;-97.5;-105;-97.5;1.58621;-1.52;-0.0488506;0.160557;-0.0313122;-0.0561405;-0.0903127
5.42999;None;0.645325;0.643311;0.039856;-0.409973;-564;786;169;0.25;0;0.063;38.75;-113.75;-100.625;0.670471;0.735962;0.0341187;0.0874634;79;986;-90;0.125;0.063;-0.063;-97.5;-105;-97.5;1.58621;-1.52003;-0.048805;0.160471;-0.0312331;-0.0562196;-0.0903127
5.43999;None;0.645325;0.643311;0.039856;-0.409973;-577;778;159;0.188;0.125;-0.063;38.75;-113.75;-100.625;0.670471;0.735962;0.0341187;0.0874634;80;981;-84;0;0.438;-0.063;-82.5;-105;-93.75;1.58621;-1.52;-0.0488506;0.160471;-0.0312331;-0.0562196;-0.0903127
5.44995;None;0.645325;0.643311;0.039856;-0.409973;-577;778;159;0.188;0.125;-0.063;38.75;-113.75;-100.625;0.670471;0.735962;0.0341187;0.0874634;80;981;-84;0;0.438;-0.063;-82.5;-105;-93.75;1.58621;-1.52003;-0.048805;0.160557;-0.0313913;-0.0560615;-0.0903127
5.45995;None;0.645325;0.643311;0.039856;-0.409973;-568;786;173;0.438;0.25;0.125;65;-120.625;-112.5;0.670471;0.735962;0.0341187;0.0874634;80;995;-83;-0.063;0.188;-0.063;-82.5;-105;-93.75;1.58621;-1.52;-0.0488506;0.160471;-0.0315494;-0.0559033;-0.0904155
5.46999;None;0.645325;0.643311;0.039856;-0.409973;-568;786;173;0.438;0.25;0.125;65;-120.625;-112.5;0.670471;0.735962;0.0341187;0.0874634;80;995;-83;-0.063;0.188;-0.063;-82.5;-105;-93.75;1.58621;-1.52;-0.0488506;0.160557;-0.0315494;-0.0559033;-0.0903127
5.47998;None;0.645325;0.643311;0.039856;-0.409973;-568;786;173;0.438;0.25;0.125;65;-120.625;-112.5;0.670471;0.735962;0.0341187;0.0874634;80;995;-83;-0.063;0.188;-0.063;-82.5;-105;-93.75;1.58621;-1.52;-0.0488506;0.160557;-0.0313913;-0.0560615;-0.0905182
5.48999;None;0.645325;0.643311;0.039856;-0.409973;-570;783;162;0.063;-0.063;-0.125;65;-120.625;-112.5;0.670471;0.735962;0.0341187;0.0874634;76;980;-95;-0.125;0.063;-0.063;-90;-101.875;-105.625;1.58621;-1.52;-0.0488506;0.160557;-0.0312331;-0.0562196;-0.0903127
5.49999;None;0.645325;0.643311;0.039856;-0.409973;-570;783;162;0.063;-0.063;-0.125;65;-120.625;-112.5;0.670471;0.735962;0.0341187;0.0874634;76;980;-95;-0.125;0.063;-0.063;-90;-101.875;-105.625;1.58621;-1.52003;-0.048805;0.160557;-0.0312331;-0.0562196;-0.0903127
5.50998;None;0.645325;0.643311;0.039856;-0.409973;-570;783;162;0.063;-0.063;-0.125;65;-120.625;-112.5;0.670471;0.735962;0.0341187;0.0874634;76;980;-95;-0.125;0.063;-0.063;-90;-101.875;-105.625;1.58621;-1.52;-0.0488506;0.160471;-0.0313122;-0.0561405;-0.0903127
5.51999;None;0.645325;0.643311;0.039856;-0.409973;-567;777;171;0.125;-0.063;0.063;53.75;-120.625;-112.5;0.670471;0.735962;0.0341187;0.0874634;88;987;-79;0.063;0.188;-0.188;-90;-101.875;-105.625;1.58621;-1.52;-0.0488506;0.160557;-0.0313913;-0.0560615;-0.0903127
5.52996;None;0.645325;0.643311;0.039856;-0.409973;-567;777;171;0.125;-0.063;0.063;53.75;-120.625;-112.5;0.670471;0.735962;0.0341187;0.0874634;88;987;-79;0.063;0.188;-0.188;-90;-101.875;-105.625;1.58621;-1.52003;-0.048805;0.160557;-0.0316285;-0.0559824;-0.0903127
5.53998;None;0.645325;0.643311;0.039856;-0.409973;-567;777;171;0.125;-0.063;0.063;53.75;-120.625;-112.5;0.670471;0.735962;0.0341187;0.0874634;88;987;-79;0.063;0.188;-0.188;-90;-101.875;-105.625;1.58621;-1.52;-0.0488506;0.160471;-0.0314703;-0.0559824;-0.0903127
5.55;None;0.645325;0.643311;0.039856;-0.409973;-579;799;172;0;0.063;-0.063;53.75;-120.625;-112.5;0.670471;0.735962;0.0341187;0.0874634;96;983;-99;-0.25;-0.063;-0.063;-85.625;-97.5;-93.75;1.58621;-1.52;-0.0488506;0.160557;-0.0313122;-0.0561405;-0.0903127
5.55995;None;0.645325;0.643311;0.039856;-0.409973;-579;799;172;0;0.063;-0.063;53.75;-120.625;-112.5;0.670471;0.735962;0.0341187;0.0874634;96;983;-99;-0.25;-0.063;-0.063;-85.625;-97.5;-93.75;1.58621;-1.52003;-0.048805;0.160471;-0.031154;-0.0562987;-0.0904155
5.56999;None;0.645325;0.643311;0.039856;-0.409973;-575;779;168;0;0.063;0;41.875;-125;-105;0.670471;0.735962;0.0341187;0.0874634;92;987;-75;0;0.125;0.063;-82.5;-108.75;-93.75;1.58621;-1.52003;-0.048805;0.160557;-0.031154;-0.0561405;-0.0903127
5.57996;None;0.645325;0.643311;0.039856;-0.409973;-575;779;168;0;0.063;0;41.875;-125;-105;0.670471;0.735962;0.0341187;0.0874634;92;987;-75;0;0.125;0.063;-82.5;-108.75;-93.75;1.58621;-1.52003;-0.048805;0.160557;-0.0313913;-0.0560615;-0.0903127
5.58999;None;0.645325;0.643311;0.039856;-0.409973;-575;779;168;0;0.063;0;41.875;-125;-105;0.670471;0.735962;0.0341187;0.0874634;92;987;-75;0;0.125;0.063;-82.5;-108.75;-93.75;1.58621;-1.52003;-0.048805;0.160471;-0.0314703;-0.0559824;-0.0903127
5.59999;None;0.645325;0.643311;0.039856;-0.409973;-572;781;160;0.125;0.188;0;41.875;-125;-105;0.670471;0.735962;0.0341187;0.0874634;79;990;-85;-0.063;0.25;0;-82.5;-108.75;-93.75;1.58621;-1.52003;-0.048805;0.160471;-0.0313122;-0.0561405;-0.0903127
5.60996;None;0.645325;0.643311;0.039856;-0.409973;-572;781;160;0.125;0.188;0;41.875;-125;-105;0.670471;0.735962;0.0341187;0.0874634;79;990;-85;-0.063;0.25;0;-82.5;-108.75;-93.75;1.58621;-1.52;-0.0488506;0.160471;-0.031154;-0.0562987;-0.0903127
5.61999;None;0.645325;0.643311;0.039856;-0.409973;-566;779;165;0.063;0.125;-0.188;41.875;-116.875;-120.625;0.670471;0.735962;0.0341187;0.0874634;81;983;-95;-0.188;0.063;0;-85.625;-108.75;-97.5;1.58621;-1.52003;-0.048805;0.160557;-0.031075;-0.0562196;-0.0903127
5.62995;None;0.645325;0.643311;0.039856;-0.409973;-566;779;165;0.063;0.125;-0.188;41.875;-116.875;-120.625;0.670471;0.735962;0.0341187;0.0874634;81;983;-95;-0.188;0.063;0;-85.625;-108.75;-97.5;1.58621;-1.52;-0.0488506;0.160557;-0.0312331;-0.0562196;-0.0903127
5.63996;None;0.645325;0.643311;0.039856;-0.409973;-566;779;165;0.063;0.125;-0.188;41.875;-116.875;-120.625;0.670471;0.735962;0.0341187;0.0874634;81;983;-95;-0.188;0.063;0;-85.625;-108.75;-97.5;1.58621;-1.52;-0.0488506;0.160557;-0.0313913;-0.0560615;-0.0903127
5.64999;None;0.645325;0.643311;0.039856;-0.409973;-564;783;160;0.125;-0.125;-0.125;41.875;-116.875;-120.625;0.670471;0.735962;0.0341187;0.0874634;85;988;-104;-0.063;0;-0.063;-85.625;-108.75;-97.5;1.58621;-1.52;-0.0488506;0.160557;-0.0316285;-0.0558242;-0.0903127
5.65996;None;0.645325;0.643311;0.039856;-0.409973;-564;783;160;0.125;-0.125;-0.125;41.875;-116.875;-120.625;0.670471;0.735962;0.0341187;0.0874634;85;988;-104;-0.063;0;-0.063;-85.625;-108.75;-97.5;1.58621;-1.52;-0.0488506;0.160471;-0.0315494;-0.0560615;-0.0903127
5.66996;None;0.645325;0.643311;0.039856;-0.409973;-564;783;160;0.125;-0.125;-0.125;41.875;-116.875;-120.625;0.670471;0.735962;0.0341187;0.0874634;85;988;-104;-0.063;0;-0.063;-85.625;-108.75;-97.5;1.58621;-1.52003;-0.048805;0.160557;-0.031154;-0.0561405;-0.09021
5.67994;None;0.645325;0.643311;0.039856;-0.409973;-582;780;170;-0.125;0.063;0.125;30.625;-125;-112.5;0.670471;0.735962;0.0341187;0.0874634;85;981;-87;0.063;0.063;0.063;-78.75;-101.875;-102.5;1.58621;-1.52003;-0.048805;0.160557;-0.031075;-0.0562196;-0.0903127
5.69996;None;0.645325;0.643311;0.039856;-0.409973;-568;779;164;-0.188;-0.188;-0.125;30.625;-125;-112.5;0.670471;0.735962;0.0341187;0.0874634;71;986;-99;0.063;-0.25;-0.063;-78.75;-101.875;-102.5;1.58621;-1.52;-0.0488506;0.160557;-0.0312331;-0.0560615;-0.0903127
5.70995;None;0.645325;0.643311;0.039856;-0.409973;-568;779;164;-0.188;-0.188;-0.125;30.625;-125;-112.5;0.670471;0.735962;0.0341187;0.0874634;71;986;-99;0.063;-0.25;-0.063;-78.75;-101.875;-102.5;1.58621;-1.52003;-0.048805;0.160557;-0.0316285;-0.0558242;-0.0903127
5.72;None;0.645325;0.643311;0.039856;-0.409973;-568;779;164;-0.188;-0.188;-0.125;30.625;-125;-112.5;0.670471;0.735962;0.0341187;0.0874634;71;986;-99;0.063;-0.25;-0.063;-78.75;-101.875;-102.5;1.58621;-1.52;-0.0488506;0.160471;-0.0316285;-0.0558242;-0.0903127
5.72995;None;0.645325;0.643311;0.039856;-0.409973;-572;788;170;-0.188;-0.063;-0.188;41.875;-120.625;-105;0.670471;0.735962;0.0341187;0.0874634;80;986;-84;-0.25;0.063;-0.063;-78.75;-101.875;-97.5;1.58621;-1.52;-0.0488506;0.160557;-0.0313913;-0.0560615;-0.0903127
